"","publisher","journal","role","editor","affiliation","url","date"
"2722","Longdom","Journal of Ergonomics","Editorial Board","Semra Peksoz","Associate Professor, Department of Design Housing and Merchandising, College of Human Sciences Oklahoma State University, USA","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2723","Longdom","Journal of Ergonomics","Editorial Board","Debanjan Sarkar","Assistant Professor, Department of Biomedical Engineering University at Buffalo, USA","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2724","Longdom","Journal of Ergonomics","Editorial Board","Jeffrey A Dressel","Human Factors Specialist CSSI, Inc, USA","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2725","Longdom","Journal of Ergonomics","Editorial Board","Tyson Beach","Assistant Professor, Faculty of Kinesiology and Physical Education University of Toronto, Canada","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2726","Longdom","Journal of Ergonomics","Editorial Board","Faming Wang","Professor, Laboratory for Clothing Physiology and Ergonomic Soochow University, China","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2727","Longdom","Journal of Ergonomics","Editorial Board","Ameersing Luximon","Assistant Professor, Institute of Textiles and Clothing The Hong Kong Polytechnic University, China","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2728","Longdom","Journal of Ergonomics","Editorial Board","Tiago Guedes Russomanno","Associate Professor University of Brasilia, Brazil","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2729","Longdom","Journal of Ergonomics","Editorial Board","Clive Yi-Chung Pai","Executive Editor Professor and Director, Departments of Physical Therapy University of Illinois, Chicago, USA","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2730","Longdom","Journal of Ergonomics","Editorial Board","Paul Macdermid","Senior Lecturer, School of Sport and Exercise Massey University, New Zealand","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2731","Longdom","Journal of Ergonomics","Editorial Board","Hideki Takagi","Professor, School of Health and Sport Sciences University of Tsukuba, Tsukuba, Japan","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2732","Longdom","Journal of Ergonomics","Editorial Board","Antonio Heitor Reis","Professor, Department of Physics University of Évora, Portugal","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2733","Longdom","Journal of Ergonomics","Editorial Board","Xin Jin","Assistant Professor Wayne State University, United States","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2734","Longdom","Journal of Ergonomics","Editorial Board","Rami Hashish","Co-Founder, JavanScience Los Angeles, United States","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2735","Longdom","Journal of Ergonomics","Editorial Board","Saiwei Yang","Associate Professor, Department of Biomedical Engineering National Yangâ<U+0080>Ming University, Taipei, Taiwan","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2736","Longdom","Journal of Ergonomics","Editorial Board","Sandul Yasobant","Department of Research, Indian Institute of Public Health Gandhinagar, Sardar Patel Institute Campus Gujarat, India","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2737","Longdom","Journal of Ergonomics","Editorial Board","Hari Purnomo","Professor, Faculty of Industrial Technology Universitas Islam Indonesia, Yogyakarta, Indonesia","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2738","Longdom","Journal of Ergonomics","Editorial Board","Li Huiyang","Systems Science and Industrial Engineering Department Binghamton University, New York, United States","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2739","Longdom","Journal of Ergonomics","Editorial Board","Anil Patil","Associate Professor, Pedodontics and Preventive Dentistry, Bharati Vidyapeeth Deemed University India","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2740","Longdom","Journal of Ergonomics","Editorial Board","Cheng-Li Liu","Professor, Department of Industrial Management Vanung University, Taiwan","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2741","Longdom","Journal of Ergonomics","Editorial Board","Harshal Tukaram Pandve","Professor & Head, Department of Community Medicine ESIC Medical College, Hyderabad, India","https://www.longdom.org/ergonomics/editorial-board.html",2021-05-17
"2742","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Amir Pirouzian","Executive Editor Department of Ophthalmology, San Diego Children's Hospital University of California, San Diego, USA","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2743","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Mishra Dilip","Executive Editor Department of Pathology LV Prasad Eye Institute, Hyderabad 500034, India","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2744","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Karthik Yadav Janga","Editor-in-Chief Research Scientist, BAYER HEALTHCARE University of Mississippi, United States","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2745","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Tarek Roshdy ElHamaky","M.D. degree in ophthalmology, Benha faculty of medicine Benha University, Egypt","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2746","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","AKM Mamunur Rashid","Executive Editor Ophthalmologist and Cosmetic eye surgeon. Short fellow, dry eye (SNEC, Singapore), Department of Pediatrics Khulna Medical College Hospital, Akm Mamunur Rashid former professor and head at the Department of Pediatrics, Khulna Medical College., India","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2747","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Argyrios Tzamalis","Department of Ophthalmology, Faculty of Medicine, Papageorgiou General Hospital Aristotle University of Thessaloniki, Greece","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2748","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Barrett Katz","Professor of Ophthalmology, Neurology and Neurosurgery, Executive Director, Francis DeJur Chair in Ophthalmology, Office of Clinical Trials Montefiore Medical Center, Albert Einstein College of Medicine NY, USA","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2749","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Henry Shen-Lih Chen","Assistant Professor in the Glaucoma Service, Department of Ophthalmology, Chang Gung Memorial Hospital Chang Gung University, Taiwan","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2750","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Baha N. Noureddin","Professor and Chairman, Department of Ophthalmology American University of Beirut, Lebanon","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2751","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Bojan Pajic","Eye Clinic ORASIS, Swiss Eye Research Foundation Switzerland","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2752","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","David J Calkins","The Denis M. O'Day Professor of Ophthalmology and Visual Sciences, Vice-Chairman and Director for Research, The Vanderbilt Eye Institute, Vanderbilt University Medical Center Tennessee, USA","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2753","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Doina Gherghel","Department of Ophthalmology, School of Life and Health Sciences Aston University, Birmingham, UK","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2754","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Gokulan Ratnarajan","Vision and Eye Research Unit Anglia Ruskin University, Cambridge, UK","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2755","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Tryland Morten","Executive Editor Professor Department of Arctic and Marine Biology Campus Troms, Arctic Infection Biology UIT Arctic University of Norway, Norway","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2756","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Hani Levkovitch-Verbin","Goldschleger Eye Institute, Sheba Medical Center Tel-Hashomer, Israel","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2757","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Viney Gupta","Professor, Opthalmology, Dr Rajendra Prasad Centre for Ophthalmic Sciences, All India Institute of Medical Sciences (AIIMS) India","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2758","Longdom","Journal of Eye Diseases and Disorders","Editorial Board","Mohammad Naderan","Research Associate, Ophthalmic Research Center, Labbafinejad Medical Center Shahid Beheshti University of Medical Sciences, Tehran, Iran","https://www.longdom.org/eye-diseases-and-disorders/editorial-board.html",2021-05-17
"2759","Longdom","Family Medicine & Medical Science Research","Editorial Board","Ghanshyambhai T Savani","Editor-in-Chief Baystate Medical Center University of Massachusetts, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2760","Longdom","Family Medicine & Medical Science Research","Editorial Board","Kimberly B. Heidal","Associate Professor, Department of Nutrition Science East Carolina University, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2761","Longdom","Family Medicine & Medical Science Research","Editorial Board","Michael Bui","Adjunct Professor, School of Public Health, Department of Epidemiology University of Medicine and Dentistry of New Jersey, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2762","Longdom","Family Medicine & Medical Science Research","Editorial Board","Luca Morandi","Department of Biomedical and Neuromotor Sciences, Section of Anatomic Pathology M. Malpighi at Bellaria Hospital University of Bologna, Bologna, Italy","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2763","Longdom","Family Medicine & Medical Science Research","Editorial Board","Faisal Abdul Latif Alnasir","Honorary Faculty, Imperial College London, Chair; Home Health care Centre, American Foot & Ankle Centre, Bahrain","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2764","Longdom","Family Medicine & Medical Science Research","Editorial Board","Emad T Aboud","Director, Arkansas Neuroscience Institute Arkansas, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2765","Longdom","Family Medicine & Medical Science Research","Editorial Board","Monika M. Nuffer","Skaggs School of Pharmacy and Pharmaceutical Sciences University of Colorado, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2766","Longdom","Family Medicine & Medical Science Research","Editorial Board","Alissa P. Craft","College of Osteopathic Medicine of the Pacific-Northwest Western University of Health Sciences, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2767","Longdom","Family Medicine & Medical Science Research","Editorial Board","Andrea Lynn Pfeifle","Director, Department of Family and Community Medicine University of Kentucky College of Medicine, Lexington, Kentucky, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2768","Longdom","Family Medicine & Medical Science Research","Editorial Board","Jedrin Ngungu","Department of Psychiatry Memorial University of Newfoundland, Canada","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2769","Longdom","Family Medicine & Medical Science Research","Editorial Board","Abdulwahhab Al-Isa","Department of Community Medicine University of Kuwait, Kuwait","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2770","Longdom","Family Medicine & Medical Science Research","Editorial Board","Fawzi S. Daoud","Dean, College of Arts Al-Ahliyya Amman University, Amman, Jordan","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2771","Longdom","Family Medicine & Medical Science Research","Editorial Board","Helen-Maria Vasiliadis","Associate Professor University of Sherbrooke, Canada","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2772","Longdom","Family Medicine & Medical Science Research","Editorial Board","Govind Singh Bisht","Senior Consultant Podiatry (Foot care), Max Healthcare New Delhi, India","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2773","Longdom","Family Medicine & Medical Science Research","Editorial Board","Alfio Spina","Department of Neurosurgery and Gamma Knife Radiosurgery, San Raffaele Scientific Institute Vita Salute University, Milan, Italy","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2774","Longdom","Family Medicine & Medical Science Research","Editorial Board","Ayman Abdelmohsen","Principal Associate/Portfolio Manager, International Health Division Bethesda, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2775","Longdom","Family Medicine & Medical Science Research","Editorial Board","Muhamad Saiful Bahri Yusoff","Medical Education Department, School of Medical Sciences Universiti Sains Malaysia, Malaysia","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2776","Longdom","Family Medicine & Medical Science Research","Editorial Board","Hoda Anton-Culver","Professor and Chair, Director, Department of Epidemiology, School of Medicine, Genetic Epidemiology Research Institute University of California Irvine, Irvine, California, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2777","Longdom","Family Medicine & Medical Science Research","Editorial Board","Raktim Kumar Ghosh","St. Vincent Charity Medical Center, A Teaching Hospital Affiliated to Case Western Reserve University Cleveland, OH, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2778","Longdom","Family Medicine & Medical Science Research","Editorial Board","Laura Cercenelli","Research Assistant, School of Medicine, Experimental Diagnostic and Specialty Medicine Department University of Bologna, Italy","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2779","Longdom","Family Medicine & Medical Science Research","Editorial Board","Suman Kundu","Researcher Vanderbilt University Medical Center, Nashville, USA","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2780","Longdom","Family Medicine & Medical Science Research","Editorial Board","Rabindra Nath Das","Professor, Department of Statistics University of Burdwan, West Bengal, India","https://www.longdom.org/family-medicine-medical-science-research/editorial-board.html",2021-05-17
"2781","Longdom","Fermentation Technology","Editorial Board","Robert Dekker","Director, Biorefining Research Institute Lakehead University, Thunder Bay, Ontario, Canada","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2782","Longdom","Fermentation Technology","Editorial Board","Subbiah Poopathi","Deputy-Director (Sr.Gr)/SCIENTIST-F, Vector Control Research Centre India","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2783","Longdom","Fermentation Technology","Editorial Board","Francisco Carrau","Professor University of the Republic, Uruguay, Spain","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2784","Longdom","Fermentation Technology","Editorial Board","Marco Gobbetti","Professor, Faculty of Agriculture University of Bari, Italy","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2785","Longdom","Fermentation Technology","Editorial Board","Paulo Cezar Campagnol","Professor, Instituto Federal do Triângulo Mineiro Brazil","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2786","Longdom","Fermentation Technology","Editorial Board","Marli Camassola","Professor University of Caxias do Sul, Brazil","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2787","Longdom","Fermentation Technology","Editorial Board","Yu-Hong Wei","Professor, Graduate School of Biotechnology and Bioengineering Yuan Ze University, Taiwan","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2788","Longdom","Fermentation Technology","Editorial Board","Majid Monajjemi","Islamic Azad University, Iran","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2789","Longdom","Fermentation Technology","Editorial Board","Yaser Dahman","Ryerson University, Canada","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2790","Longdom","Fermentation Technology","Editorial Board","Seiji Shibasaki","Japan","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2791","Longdom","Fermentation Technology","Editorial Board","Johannes Bader","Massachusetts Institute of Technology Cambridge, USA","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2792","Longdom","Fermentation Technology","Editorial Board","Siqing Liu","National Center for Agricultural Utilization Research USA","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2793","Longdom","Fermentation Technology","Editorial Board","Badal Saha","National Center for Agricultural Utilization Research USDA-ARS, USA","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2794","Longdom","Fermentation Technology","Editorial Board","Yanli Chen","Auburn University, Auburn, USA","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2795","Longdom","Fermentation Technology","Editorial Board","Manoj Agrawal","School of Chemical & Biomolecular Engineering, Georgia Institue of Technology Atlanta, GA, USA","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2796","Longdom","Fermentation Technology","Editorial Board","Aneli M. Barbosa","Biorefining Research Institute Canada","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2797","Longdom","Fermentation Technology","Editorial Board","Giorgio Giraffa","Agricultural Research Council, Fodder and Dairy Productions Research Centre Italy","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2798","Longdom","Fermentation Technology","Editorial Board","Giuseppe Gallo","Dipartimento di Scienze e Tecnologie Molecolari e Biomelecolari Università degli Studi di Palermo Italy","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2799","Longdom","Fermentation Technology","Editorial Board","Philippe Oger","Laboratoire de Sciences de la Terre UMR CNRS 5570, Ecole Normale Supérieure de Lyon, France","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2800","Longdom","Fermentation Technology","Editorial Board","Munish Puri","Deakin University, Australia","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2801","Longdom","Fermentation Technology","Editorial Board","Campos-Takaki","Catholic University of Pernambuco, Brazil","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2802","Longdom","Fermentation Technology","Editorial Board","Shingo Izawa","Kyoto Institute of Technology Gosho-kaido-cho, Matsugasaki, Sakyo-ku, Japan","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2803","Longdom","Fermentation Technology","Editorial Board","JosÃ© Manuel DomÃ­nguez GonzÃ¡lez","Universidad de Vigo, Spain","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2804","Longdom","Fermentation Technology","Editorial Board","Angel Manteca","Universidad de Oviedo, Spain","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2805","Longdom","Fermentation Technology","Editorial Board","Panagiotis Kandylis","University of Patras, Greece","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2806","Longdom","Fermentation Technology","Editorial Board","Seraphim Papanikolaou","University of Athens, Iera Odos 75 11855 - Athens, Greece","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2807","Longdom","Fermentation Technology","Editorial Board","Marta Kisielewska","University of Warmia and Mazury, Olsztyn, Poland","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2808","Longdom","Fermentation Technology","Editorial Board","Grzegorz Klosowski","Kazimierz Wielki University, Chodkiewicza 30 St 85-064 Bydgoszcz, Poland","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2809","Longdom","Fermentation Technology","Editorial Board","Arbakariya B. Ariff","Universit Putra Malaysia, Malaysia","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2810","Longdom","Fermentation Technology","Editorial Board","Noura El-Ahmady El-Naggar","Bioprocess Development Department, Genetic Engineering and Biotechnology Research Institute Egypt","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2811","Longdom","Fermentation Technology","Editorial Board","Tolga Tuncal","Environmental Engineering Department NamÄ±k Kemal University, Turkey","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2812","Longdom","Fermentation Technology","Editorial Board","Reza Rastmanesh","Human Nutrition Department Shahid Beheshti University of Medical Sciences, Iran","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2813","Longdom","Fermentation Technology","Editorial Board","Ghassem Amoabediny","Faculty of New Sciences and Technologies University of Tehran, Iran","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2814","Longdom","Fermentation Technology","Editorial Board","Nelson PÃ©rez Guerra","Nutrition and Bromatology Group, Department of Analytical and Food Chemistry, Food Science and Technology Faculty University of Vigo, Ourense Campus, Spain","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2815","Longdom","Fermentation Technology","Editorial Board","Agnieszka Nowak","Institute of Fermentation Technology and Microbiology, Technical University of Lodz Poland","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2816","Longdom","Fermentation Technology","Editorial Board","Alina Kunicka","Institute of Fermentation Technology and Microbiology Technical University of Lodz, Poland","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2817","Longdom","Fermentation Technology","Editorial Board","Peter Orji Uvere","Department of Food Science and Technology University of Nigeria, Nigeria","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2818","Longdom","Fermentation Technology","Editorial Board","Maulin P Shah","Ph.D. - Microbiology, Chief Scientist & Head-Industrial Waste Water Research Lab, Division of Applied & Environmental Microbiology Lab, Enviro Technology Limited Gujrat, India","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2819","Longdom","Fermentation Technology","Editorial Board","VerÃ³nica Leticia Colin","PROIMI Av Belgrano y Pje Caseros San Miguel de TucumÃ¡n Argentina","https://www.longdom.org/fermentation-technology/editorial-board.html",2021-05-17
"2820","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Claudio Chillik","Professor of Gynecology University of Buenos Aires, Argentina","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2821","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Zeev Shoham","Editor-in-Chief Director of the Reproductive and Endocrinology Unit Kaplan Medical Center, Israel","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2822","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Simon Fishel","Editor-in-Chief Professor of Human Reproduction, Reproductive Medicine, CARE Fertility Group UK","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2823","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Milton Ka Hong Leong","Editor-in-Chief Adjunct Professor of Obstetrics and Gynecology, Reproductive Medicine McGill University, Canada","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2824","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Sherman J Silber","Editor-in-Chief Medical director of the Infertility Center of St. Louis, Reproductive Medicine, St. Lukes Hospital Missouri, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2825","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Ariel Weissman","Editor-in-Chief Reproductive Medicine, Faculty of Medicine, Department of Obstetrics and Gynecology, Wolfson Medical Center Tel Aviv University Sackler, Israel","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2826","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Paul Brezina","Editor-in-Chief Genetics, Coordinator of Reproductive Genetics, Fertility Associates of Memphis Memphis, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2827","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Gerald P. Schatten","Editor-in-Chief Stem Cell Biology, Director, Pittsburgh Development Center, Magee-Womens Research Institute Pittsburgh, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2828","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Yulian Zhao","Editor-in-Chief Associate Professor, Department of Gynecology and Obstetrics Johns Hopkins University, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2829","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Yimin Shu","Assistant Professor, Director of Reproductive Laboratories, Center for Reproductive Medicine, Department of Obstetrics and Gynecology Wake Forest University School of Medicine, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2830","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","David H. Barad","Director of Assisted Reproduction The Center for Human Reproduction, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2831","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Brian Dale","Scientific Director and Owner, Centre for Assisted Fertilization Naples, Italy","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2832","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Rajesh K. Naz","Professor, Director and Vice Chair for Research, Department of Obstetrics and Gynecology West Virginia University, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2833","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Weon-Young Son","IVF Laboratory Director, Royal Victoria Hospital Montreal, Canada","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2834","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Paolo Emanuele Levi Setti","Director, Department of Gynecology, IRCCS Istituto Clinico Humanitas Milan, Italy","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2835","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Soren Naaby-Hansen","Senior Research Scientist, Department of Clinical Immunology, Aarhus University Hospital Denmark","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2836","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Gianluca Neglia","Professor, Department of Veterinary Medicine Federico II University, Federico II University, Italy","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2837","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Luiz Carvalho","Professor, Center for Reproductive Medicine, Obstetrics and Gynecology Cleveland Clinic, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2838","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Levent Keskintepe","Clinical Adjunct Professor, Department of Ob/GYN University of Nevada, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2839","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Il-Keun Kong","Professor, Department of Animal Science Gyeongsang National University, Republic of Korea","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
"2840","Longdom","Journal of Fertilization: In Vitro - IVF-Worldwide, Reproductive Medicine, Genetics & Stem Cell Biol","Editorial Board","Molina B. Dayal","Associate Professor, School of Medicine The George Washington University, USA","https://www.longdom.org/fertilization-in-vitro/editorial-board.html",2021-05-17
