"journal","url","publisher","date"
"Journal of Liver: Disease & Transplantation","https://www.scitechnol.com/liver-disease-transplantation.php","SciTechnol",2021-05-19
"Journal of Marine Biology & Oceanography","https://www.scitechnol.com/marine-biology-oceanography.php","SciTechnol",2021-05-19
"Medical Microbiology Reports","medical-microbiology-reports.php","SciTechnol",2021-05-19
"Journal of Medical Toxicology Research","journal-medical-toxicology-research.php","SciTechnol",2021-05-19
"Journal of Nanomaterials & Molecular Nanotechnology","https://www.scitechnol.com/nanomaterials-molecular-nanotechnology.php","SciTechnol",2021-05-19
"Journal of Nephrology & Renal Diseases","https://www.scitechnol.com/nephrology-renal-diseases.php","SciTechnol",2021-05-19
"Journal of Neuroscience & Clinical Research","https://www.scitechnol.com/journal-of-neuroscience-and-clinical-research.php","SciTechnol",2021-05-19
"Journal of Nuclear Energy Science & Power Generation Technology","https://www.scitechnol.com/nuclear-energy-science-power-generation-technology.php","SciTechnol",2021-05-19
"Journal of Nursing & Patient Care","https://www.scitechnol.com/nursing-and-patient-care.php","SciTechnol",2021-05-19
"Journal of Obesity and Therapeutics","https://www.scitechnol.com/obesity-therapeutics.php","SciTechnol",2021-05-19
"Journal of Otology & Rhinology","https://www.scitechnol.com/otology-rhinology.php","SciTechnol",2021-05-19
"Journal of Pharmaceutical Sciences & Emerging Drugs","https://www.scitechnol.com/pharmaceutical-sciences-emerging-drugs.php","SciTechnol",2021-05-19
"Journal of Pharmaceutics & Drug Delivery Research","https://www.scitechnol.com/pharmaceutics-drug-delivery-research.php","SciTechnol",2021-05-19
"Journal of Physics Research and Applications","journal-physics-research-applications.php","SciTechnol",2021-05-19
"Journal of Physiotherapy and Rehabilitation","journal-physiotherapy-rehabilitation.php","SciTechnol",2021-05-19
"Journal of Plant Physiology & Pathology","https://www.scitechnol.com/plant-physiology-pathology.php","SciTechnol",2021-05-19
"Journal of Polymer Science & Applications","https://www.scitechnol.com/polymer-science-applications.php","SciTechnol",2021-05-19
"Journal of Proteomics & Enzymology","https://www.scitechnol.com/proteomics-enzymology.php","SciTechnol",2021-05-19
"Journal of Pulmonary Medicine","https://www.scitechnol.com/pulmonary-medicine.php","SciTechnol",2021-05-19
"Journal of Regenerative Medicine","https://www.scitechnol.com/regenerative-medicine.php","SciTechnol",2021-05-19
"Research and Reports in Gastroenterology","https://www.scitechnol.com/research-reports-gastroenterology.php","SciTechnol",2021-05-19
"Research and Reports on Mathematics","https://www.scitechnol.com/mathematics-journal.php","SciTechnol",2021-05-19
"Research and Reports on Metals","https://www.scitechnol.com/metals-research.php","SciTechnol",2021-05-19
"Research Journal of Clinical Pediatrics","https://www.scitechnol.com/research-journal-clinical-pediatrics.php","SciTechnol",2021-05-19
"Research Journal of Economics","https://www.scitechnol.com/research-journal-economics.php","SciTechnol",2021-05-19
"Research Journal of Optics and Photonics","https://www.scitechnol.com/research-journal-optics-photonics.php","SciTechnol",2021-05-19
"Research Journal of Zoology","research-journal-zoology.php","SciTechnol",2021-05-19
"Journal of Sleep Disorders: Treatment and Care","https://www.scitechnol.com/sleep-disorders-treatment-care.php","SciTechnol",2021-05-19
"Journal of Soil Science & Plant Health","https://www.scitechnol.com/journal-soil-science-plant-health.php","SciTechnol",2021-05-19
"Journal of Spine & Neurosurgery","https://www.scitechnol.com/spine-neurosurgery.php","SciTechnol",2021-05-19
"Journal of Surgery & Clinical Practice","https://www.scitechnol.com/surgery-clinical-practice.php","SciTechnol",2021-05-19
"Journal of Tourism Research & Hospitality","https://www.scitechnol.com/tourism-research-hospitality.php","SciTechnol",2021-05-19
"Journal of Trauma and Rehabilitation","https://www.scitechnol.com/journal-trauma-rehabilitation.php","SciTechnol",2021-05-19
"Journal of Traumatic Stress Disorders & Treatment","http://scitechnol.com/traumatic-stress-disorders-treatment.php","SciTechnol",2021-05-19
"Journal of Vaccines & Clinical Trials","https://www.scitechnol.com/vaccines-clinical-trials.php","SciTechnol",2021-05-19
"Vector Biology Journal","https://www.scitechnol.com/vector-biology-journal.php","SciTechnol",2021-05-19
"VEGETOS: An International Journal of Plant Research","https://www.scitechnol.com/vegetos.php","SciTechnol",2021-05-19
"Journal of Veterinary Science & Medical Diagnosis","https://www.scitechnol.com/veterinary-science-medical-diagnosis.php","SciTechnol",2021-05-19
"Journal of Virology & Antiviral Research","https://www.scitechnol.com/virology-antiviral-research.php","SciTechnol",2021-05-19
"Journal of Womens Health, Issues and Care","https://www.scitechnol.com/womens-health-issues-care.php","SciTechnol",2021-05-19
