"journal","url","publisher","date"
"Journal of Cardiovascular Medicine and Therapeutics","https://www.alliedacademies.org/cardiovascular-medicine-therapeutics/","Allied Academies",2021-05-19
"Journal of Cholesterol and Heart Disease","https://www.alliedacademies.org/cholesterol-and-heart-disease/","Allied Academies",2021-05-19
"Journal of Gastroenterology and Digestive Diseases","https://www.alliedacademies.org/gastroenterology-and-digestive-diseases/","Allied Academies",2021-05-19
"Journal of Hypertension and Heart Care","https://www.alliedacademies.org/journal-hypertension-heart-care/","Allied Academies",2021-05-19
"Journal of Invasive and Non-Invasive Cardiology","https://www.alliedacademies.org/journal-invasive-non-invasive-cardiology/","Allied Academies",2021-05-19
"Journal of Medical Oncology and Therapeutics","https://www.alliedacademies.org/medical-oncology-therapeutics/","Allied Academies",2021-05-19
"Journal of Oral Medicine and Surgery","https://www.alliedacademies.org/oral-medicine-and-toxicology/","Allied Academies",2021-05-19
"Journal of Orthopedic Surgery and Rehabilitation","https://www.alliedacademies.org/orthopedic-surgery-and-rehabilitation/","Allied Academies",2021-05-19
"Journal of Pain Management and Therapy","https://www.alliedacademies.org/pain-management-and-therapy/","Allied Academies",2021-05-19
"Journal of Pharmacology and Therapeutic Research","https://www.alliedacademies.org/journal-pharmacology-therapeutic-research/","Allied Academies",2021-05-19
"Journal of Physical Therapy and Sports Medicine","https://www.alliedacademies.org/journal-physical-therapy-sports-medicine/","Allied Academies",2021-05-19
"Journal of Pregnancy and Neonatal Medicine","https://www.alliedacademies.org/pregnancy-and-neonatal-medicine/","Allied Academies",2021-05-19
"Journal of Translational Research","https://www.alliedacademies.org/journal-translational-research/","Allied Academies",2021-05-19
"Journal of Trauma and Critical  Care","https://www.alliedacademies.org/trauma-and-critical-care/","Allied Academies",2021-05-19
"Otolaryngology Online Journal","https://www.alliedacademies.org/otolaryngology-online-journal/","Allied Academies",2021-05-19
"Reports on Oral Diseases","https://www.alliedacademies.org/reports-on-oral-diseases/","Allied Academies",2021-05-19
"Research and Reports in Gynecology and Obstetrics","https://www.alliedacademies.org/research-and-reports-in-gynecology-and-obstetrics/","Allied Academies",2021-05-19
"Research and Reports in Pulmonology","https://www.alliedacademies.org/research-reports-in-pulmonology/","Allied Academies",2021-05-19
"The International Tinnitus Journal","https://www.tinnitusjournal.com/","Allied Academies",2021-05-19
"Timely Topics in Clinical Immunology","https://www.alliedacademies.org/timely-topics-in-clinical-immunology/","Allied Academies",2021-05-19
"Trends in Colorectal Disease and Surgery","https://www.alliedacademies.org/trends-in-colorectal-disease-and-surgery/","Allied Academies",2021-05-19
"Integrative Neuroscience Research","https://www.alliedacademies.org/integrative-neuroscience-research/","Allied Academies",2021-05-19
"Journal Clinical Psychiatry and Cognitive Psychology","https://www.alliedacademies.org/journal-clinical-psychiatry-cognitive-psychology/","Allied Academies",2021-05-19
"Journal of Brain and Neurology","https://www.alliedacademies.org/journal-brain-neurology/","Allied Academies",2021-05-19
"Journal of Clinical and Experimental Neurology","https://www.alliedacademies.org/journal-clinical-experimental-neurology/","Allied Academies",2021-05-19
"Journal of Juvenile Psychology and Behavioural Sciences","https://www.alliedacademies.org/juvenile-psychology-and-behavioural-sciences/","Allied Academies",2021-05-19
"Journal of Mental Health and Aging","https://www.alliedacademies.org/journal-mental-health-aging/","Allied Academies",2021-05-19
"Journal of Neuroinformatics and Neuroimaging","https://www.alliedacademies.org/neuroinformatics-and-neuroimaging/","Allied Academies",2021-05-19
"Journal of Neurology and Neurorehabilitation Research","https://www.alliedacademies.org/neurology-and-neurorehabilitation-research/","Allied Academies",2021-05-19
"Journal of Psychology and Cognition","https://www.alliedacademies.org/journal-of-psychology-and-cognition/","Allied Academies",2021-05-19
"Neurophysiology Research","https://www.alliedacademies.org/neurophysiology-research/","Allied Academies",2021-05-19
"Sensory Research: Neuroscience and Modelling","https://www.alliedacademies.org/sensory-systems-journal/","Allied Academies",2021-05-19
"The Cognitive Neuroscience Journal","https://www.alliedacademies.org/cognitive-neuroscience-journal/","Allied Academies",2021-05-19
"Journal of Child and Adolescent Health","https://www.alliedacademies.org/journal-child-adolescent-health/","Allied Academies",2021-05-19
"Journal of Intensive and Critical Care Nursing","https://www.alliedacademies.org/journal-intensive-critical-care-nursing/","Allied Academies",2021-05-19
"Journal of Primary Care and General Practice","https://www.alliedacademies.org/journal-primary-care-general-practice/","Allied Academies",2021-05-19
"Journal of Public Health Policy and Planning","https://www.alliedacademies.org/public-health-policy-planning/","Allied Academies",2021-05-19
