publisher	journal	issn	role	editor	affiliation	url	date
Longdom	Acute and Chronic Disease Reports	NA	Editorial Board	Dr. Sherief Abd-Elsalam	Consultant and Lecturer, Department Hepatology & Gastroenterology and Infectious Diseases Tanta University, Egypt	https://www.longdom.org/acute-chronic-disease-reports/editorial-board.html	2022-01-28
Longdom	Acute and Chronic Disease Reports	NA	Editorial Board	Dr. Viroj Wiwanitkit	Director Hainan Medical University, Thailand	https://www.longdom.org/acute-chronic-disease-reports/editorial-board.html	2022-01-28
Longdom	Acute and Chronic Disease Reports	NA	Editorial Board	Dr. Saeid Ghorbian	Assistant Professor, Department of Molecular Biology Ahar Branch Islamic Azad University, Iran	https://www.longdom.org/acute-chronic-disease-reports/editorial-board.html	2022-01-28
Longdom	Acute and Chronic Disease Reports	NA	Editorial Board	Dr. Arpan Haldar	Professor, Department of Anatomy, All India Institute of Medical Sciences Bhubaneswar , India	https://www.longdom.org/acute-chronic-disease-reports/editorial-board.html	2022-01-28
Longdom	Acute and Chronic Disease Reports	NA	Editorial Board	Dr. Petar Popov	Associated Professor in Surgery, Institute for Cardiovascular Disease Dedinje Belgrade, Serbia	https://www.longdom.org/acute-chronic-disease-reports/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Joseph D. Smith	Editor-in-Chief Director, Energy Research and Development Center Missouri University of Science and Technology, USA	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Junwang Tang	Editor-in-Chief Associate Professor, Department of Chemical Engineering, Read Interview session with Junwang Tang University College London, UK	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Raghu N. Bhattacharya	Professor, National Renewable Energy Laboratory USA	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Eshwaran Narayanan	R&D Scientist, Insys Development Company, Inc. USA	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Panagiota Angeli	Reader, Chemical Engineering University College London, UK	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Fawzi Banat	Editor-in-Chief Professor, Department of Chemical engineering, The Petroleum Institute UAE	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Giovanni Palmisano	Assistant Professor, Department of Chemical and Environmental Engineering, Institute Center for Water and Environment (iWater), Masdar Institute of Science and Technology UAE	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Vincenzo Vaiano	Chemical Engineering University of Salerno, Italy	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Nicolas Brosse	Professor, Faculty of Sciences et Technologies, Bld des Aiguillettes France	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Mariano Martin	Chemical Engineering Department University of Salamanca, Spain	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Hasan Uslu	Professor, Chemical Engineering Department Beykent University, Turkey	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Dr. RAJA RIZWAN HUSSAIN	Associate Professor Saudi Arabia	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Tan Kok Tat	Assistant Professor, Department of Petrochemical Engineering Universiti Tunku Abdul Rahman, Malaysia	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Zulkifli M. A. Merican	Assistant Professor, Department of Fundamental and Applied Sciences Universiti Teknologi Petronas, Malaysia	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Lam Man Kee	Universiti Teknologi Petronas, Malaysia	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Dragomir S. Yankov	Head of Biochemical Reactors Laboratory, Institute of Chemical Engineering, Bulgarian Academy of Sciences Bulgaria	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Dr. Mane Rahul Maruti	Department of Chemistry Shivaji University, India	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Chiranjib Chakraborty	Professor, Department of Bio-informatics School of Computer and Information sciences Galgotias University, India	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Mohammad Javad Parnian	Research Associate, Department of Chemistry University of Calgary, Canada	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Neha Chawla	Research specialist Carnegie Mellon University, USA	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Journal of Advanced Chemical Engineering	NA	Editorial Board	Masuell Alberto Martin	Associate Proffesor and Inv. Adj, Institute of Applied Physics-CONICET-UNSL National University of San Luis, Argentina	https://www.longdom.org/advanced-chemical-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Arvind Chhabra	Executive Editor Department Of Medicine University of Connecticut Health Center, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Diego Alexander Garzo-Alvarado	Executive Editor Professor Universidad Nacional de Colombia, Colombia, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Massimo Conese	Executive Editor Associate Professor, Department of Biomedical Sciences University of Foggia, Italy	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Xiu Quan Zhang	Executive Editor Department of Obstetrics and Gynecology The University of Utah, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Gang (Mike) Zhang	Division of Nephrology, Massachusetts General Hospital USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Khue Vu Nguyen	Full Project Scientist, Departments of Medicine and Pediatrics, The Mitochondrial and Metabolic Disease Center, School of Medicine University of California, San Diego, CA, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Youming Zhang	Molecular Genetics and Genomics Group, National Heart and Lung Institute, Imperial College United Kingdom	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Kathleen Laura Hefferon	Professor University of Toronto, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Randal J Kaufman	Director, Degenerative Disease Research, Center for Neuroscience, Aging, and Stem Cell Research, Sanford-Burnham Medical Research Institute USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Brittney Shea Herbert	Associate Professor, Department of Medical and Molecular Genetics Indiana State University, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Ken-ichiro Inoue	Professor, School of Pharmacy Kitasato University, Japan	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Zuoqin Yan	Professor, Department of Orthopedic Surgery Zhongshan Hospital Fudan University, China	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Runlin Z Ma	Professor, Institute of Genetics and Developmental Biology, Chinese Academy of Sciences Beijing, China	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Shah Maulin P.	Professor, Industrial Waste Water Research Lab, Enviro Technology Limited Aligarh Muslim University, India, Industrial Waste Water Research Lab, Enviro Technology Limited, India  [Read Interview session with Shah Maulin P.]	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Mostafa Norizadeh Tazehkand	Associate Professor, Medical Biology and Genetic department Cukurova University, Turkey	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Hisham A EL Masry	Professor, Department of Biotechnology Alexandria University, Egypt	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Surasak Buranatrevedh	Professor, Department of Community and Family Medicine Thammasat University, Thailand	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Shuji Ogino	Associate Professor, Department of Medical Oncology, Dana-Farber Cancer Institute USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Victor V Levenson	Associate Professor, Department of Radiation Oncology Rush University Medical Center, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Taosheng Huang	Associate professor, Department of Pediatrics, Division of Genetics & Metabolism University of California, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Hulya Gul	Associate Professor Istanbul University, Turkey	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Ahmed Mohamed EL Bondkly	Associate Professor, Genetics and Cytology Dept, National Research Center Egypt	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Elsaid Zohry Oudah	Associate Professor, Department of Animal Production Mansoura University, Egypt	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Ziad W Jaradat	Associate Professor Jordan University of Science and Technology, Jordan	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Bui Chi Buu	Institute of Agricultural Science for Southern Vietnam University of science Ho chi Minh City, Vietnam	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Yunlong Liu	Department of Medical and Molecular Genetics, School of Medicine Indiana University, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Lifang Hou	Department of Preventive Medicine, Feinberg School of Medicine Northwestern University, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Eirini P Papapetrou	Department of Medicine University of Washington, WA, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Mariateresa Volpicella	Faculty of Sciences Biotechnology, Department of Biochemistry and Molecular Biology University of Bari, Italy	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Travis Dunckley	Neurogenomics Division, Translational Genomics Research Institute USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	In Hyun Park	Yale Stem Cell Center, Department of Genetics Yale University School of Medicine, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Tzivian Lilian	Department of Nurses and Emergency Medicine Ben Gurion University of Negev, Israel	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Wenlong Tang	Department of Biomedical Engineering Azusa Pacific University, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Srinivas Reddy Alla	La Jolla Bioengineering Institute San Diego, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Lily Chen	Department of Pathology Johns Hopkins University, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Yue Zhang	Research Center- CHUM University of Montreal, Canada	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Rong Shao	Pioneer Valley Life Sciences Institute University of Massachusetts, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Zhongxue Chen	Department of Epidemiology & Biostatistics School of Public Health Indiana University Bloomington, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Jian-Feng Li	Department of Genetics, Harvard Medical School USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Bin Guan	Department of Pathology Johns Hopkins University, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Daoyan Wei	Department of Gastrointestinal (GI) Medical Oncology University of Texas, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Baojian Fan	Department of Ophthalmology, Massachusetts Eye and Ear Infirmary, Harvard Medical School USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Can Martin Zhang	Genetics and Aging Research Unit, Harvard Medical School USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Fanglin Zhang	Department of Neurology Vanderbilt University, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Yuen-Jong Liu	Beth Israel Deaconess Medical Center, Harvard Medical School USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Kenji Fujino	National Agriculture and Food Research Organization Japan	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Che-Lun Hung	Department of Computer Science and Communication Engineering Providence University, Taiwan	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Nicolas Gurtler	Department of Otolaryngology University of Basel, Switzerland	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Vijay Kumar Yadav	The Wellcome Trust Sanger Institute Hinxton, Cambridge, United Kingdom	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Alireza Mazinanian	Medical University of Vienna, Austria	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Andrea Mastinu	Department of Molecular and Translational Medicine University of Brescia, Italy	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Yehia Abdel-Galele Mahmoud	Professor of Microbiology, Faculty of Science, Botany Department Tanta University, Egypt	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Mohd Fareed	Department of Zoology Aligarh Muslim University, India	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Ming Pei	Editor-in-Chief Associate Professor, Department of Orthopaedics West Virginia University, USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Maulin P. Shah	Head and Senior Manager, Industrial Waste Water Research Lab, Enviro Technology Limited Gujarat, India	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advancements in Genetic Engineering	NA	Editorial Board	Yu Zhao	Research Associate, Dartmouth College, Hanover, NH USA	https://www.longdom.org/advancements-in-genetic-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Dr. Mohamed KCHAOU	Associate professor  University of Sfax-Tunisia, Tunisia	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Margaret Stack	Editor-in-Chief Professor University of Strathclyde, UK	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Etim Ubong	Executive Editor Associate Professor, Mechanical Engineering Kettering University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Jian Xie	Executive Editor Associate Professor, Department of Mechanical Engineering IUPUIA Purdue University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Craig J Hoff	Professor, Mechanical Engineering Kettering University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Haofeng Chen	Department of Mechanical and Aerospace Engineering University of Strathclyde, Glasgow, UK	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Hongjoo Rhee	Associate Director, Engineering Mechanics and Materials Science Thrust Mississippi State University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Ibrahim E. Abdalla	Senior Lecturer, Faculty of Technology, Department of Engineering De Montfort University, UK	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Marcelo H. Ang, Jr.	Associate Professor, Department of Mechanical Engineering National University of Singapore, Singapore	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Mohammad Saad Alam	Lead Systems Engineer, Magna E-Car Systems USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Nematollahi Khosrow	Chairman & CEO, Advanced Renewable Power LLC USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Petter Falkman	Program Director Automation and Mechatronics, Department of Signals and Systems Chalmers University of Technology, SE-412 96 Gothenburg, Sweden, Sweden	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Yang Li	Associate Professor, Department of Automation Sciences and Electrical Engineering Beihang University, China	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Mohamed El Sayed	Professor, Mechanical Engineering Department Kettering University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Nebojsa I Jaksic	Professor, Department of Engineering Colorado State University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Daniel M Chen	Professor, School of Engineering & Technology Central Michigan University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Andrew Nee Yeh Ching	Professor, Department of Mechanical Engineering National University of Singapore, Singapore	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Kalyan Annamalai	Professor, Mechanical Engineering Texas A&M University, Texas A&M University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Mamidala Ramulu	Professor, Department of Mechanical Engineering University of Washington, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Holger Regenbrecht	Professor, Department of Information Science Otago University, New Zealand	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Shaopeng Cheng	Associate Professor, School of Engineering and Technology Central Michigan University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Anwar Sohel	Associate Professor, Department of Mechanical Engineering IUPUIA Purdue University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Hong Tong Low	Associate Professor, Department of Mechanical Engineering National University of Singapore, Singapore	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Ian Gibson	Associate Professor, Department of Mechanical Engineering National University of Singapore, Singapore	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Petr Husek	Associate professor, Department of Control Engineering Czech Technical University, Prague	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Tsung Chih Lin	Professor, Department of Electronic Engineering Feng Chia University, Taichung, Taiwan	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Gang Sheng	Associate Professor, College of Information Technology and Engineering Marshall University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Debjyoti Banerjee	Mechanical Engineering Texas A&M University, USA	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Jie Zhang	Department of Mechanical Engineering University of Bristol, UK	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Hossein Parsaei	Systems Design Engineering Department University of Waterloo, Canada	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Chen Jingsheng	Department of Materials Science and Engineering National University of Singapore, Singapore	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Shuaian Wang	Lecturer, School of Mathematics and Applied Statistics University of Wollongong, Wollongong, NSW 2522, Australia	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Ma Ji Luo	School of Automotive Engineering Wuhan University, China	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
Longdom	Advances in Automobile Engineering	NA	Editorial Board	Manolis Maragoudakis	Department of Information and Communication Systems Engineering University of the Aegean, Greece	https://www.longdom.org/advances-in-automobile-engineering/editorial-board.html	2022-01-28
