publisher	journal	issn	role	editor	affiliation	url	date
Karger	Acta Cytologica	0001-5547	Editorial Board	Syed Z. Ali	The Johns Hopkins Hospital, Baltimore, MD, USA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Zubair W. Baloch	Hospital of the University of Pennsylvania, Philadelphia, PA, USA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Beata Bode-Lesniewska	University Hospital Zurich, Zurich, Switzerland	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Sule Canberk	University of Porto, Porto, Portugal	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Ashish Chandra	St Thomas' Hospital, London, UK	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Nikolaos Chantziantoniou	CellPathology Plus, Richmond Hill, ON, Canada	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Angela Chong	Singapore General Hospital, Singapore, Singapore	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Beatrix Cochand-Priollet	Cochin Hospital, Paris, France	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Immacolata Cozzolino	University of Naples, Naples, Italy	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Peter Dalquen	University Hospital Basel, Sissach, Switzerland	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Ben Davidson	Oslo University Hospital, Oslo, Norway	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Udupi S. Dinesh	Sri Dharmasthala College of Medical Sciences and Hospital, Dharwad, India	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Hormoz Ehya	Fox Chase Cancer Center, Philadelphia, PA, USA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Marianne Engels	University Hospital Cologne, Cologne, Germany	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Guido Fadda	"Foundation ""Agostino Gemelli"" University Hospital, Rome, Italy"	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Annabelle Farnsworth	Douglass Hanly Moir Pathology, North Ryde, NSW, Australia	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Pinar Firat	Istanbul University Faculty of Medicine, Istanbul, Turkey	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Franco Fulciniti	Istituto Cantonale di Patologia, Locarno, Switzerland	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Rosario Granados Carreño	Hospital Universitario de Getafe, Madrid, Spain	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Shirley E. Greening	International Academy of Cytology, Philadelphia, PA, USA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Philip Ip	Queen Mary Hospital, Hong Kong, SAR	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Deepali Jain	All India Institute of Medical Sciences, New Delhi, India	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Walid E. Khalbuss	NGHA King Abdulaziz Medical City, Riyadh, Saudi Arabia	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Jerzy Klijanienko	Institut Curie, Paris, France	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Tadao K. Kobayashi,	Osaka University Graduate School of Medicine, Osaka, Japan	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Britt-Marie Ljung	University of California Comprehensive Cancer Center, San Francisco, CA, USA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Zahra Maleki	The Johns Hopkins Hospital, Baltimore, USA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Ravi Mehrotra	CHIP Foundation, Noida, India	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Pamela M. Michelow	University of Witwatersrand, Johannesburg, South Africa	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Maria Nasioutziki	University of Thessaloniki, Medical School Aristotle, Thessaloniki, Greece	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Ritu Nayar	Northwestern Memorial Hospital, Chicaco, IL, USA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Binnur Önal	Cinnah Cadessi, Ankara, Turkey	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Bo Ping	Fudan University Shanghai Cancer Center, Shanghai, China	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Álvaro P. Pinto	Boston Medical Center, Boston, MA, USA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Aruna Prayaga	Nizam's Institute of Medical Sciences, Hyderabad, India	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Marc Pusztaszeri	Hôpitaux Universitaires de Genève, Geneva, Switzerland	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Samreung Rangdeang	Chiang Mai University Faculty of Medicine, Chiang Mai, Thailand	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Olaf Reich	Medizinische Universität Graz, Graz, Austria	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	NA	NA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Esther D. Rossi	Catholic University of Sacred Heart, Rome, Italy	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Mauro A. Saieg	Santa Casa Medical School, Sao Paolo, Brazil	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Torill Sauer	UiO Institute of Clinical Medicine, Nordbyhagen, Norway	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Spasenija Savic	University Hospital Basel, Basel, Switzerland	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Pawel T. Schubert	Stellenbosch University & NHLS, Tygerberg, South Africa	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Irena Shabalova	Russian Medical Academy of Postgraduate Education, Moscow, Russian Federation	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Momin T. Siddiqui	New York Presbyterian Hospital, New York, NY, USA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Lambert Şkoog	Karolinska Hospital, Stockholm, Sweden	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	John H.F. Smith	Lodge Moor, Sheffield, UK	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Yuko Sugiyama	Cancer Institute Hospital, Tokyo, Japan	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Eszter Szekely	Semmelweis University, Budapest, Hungary	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Nobuhiro Takeshima	Cancer Institute Hospital, Tokyo, Japan	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Edneia M. Tani	Karolinska Institute and Hospital, Stockholm, Sweden	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Esperanza Teuzaba	Institution Patolab Rx Ltda, Bogota, Colombia	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Helen J. Trihia	Metaxas Cancer Hospital, Piraeus, Greece	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Gary Tse	Prince of Wales Hospital, Hong Kong, Hong Kong, SAR	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Laszlo Vass	Flor Ferenc Hospital of Pest County, Kistarcsa, Hungary	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Editorial Board	Guang-Ping Wu	China Medical University, Shenyang, ChinaJunior	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Cytologica	0001-5547	Junior Editorial Board	NA	NA	https://www.karger.com/Journal/EditorialBoard/254338	2022-02-15
Karger	Acta Haematologica	0001-5792	Editor-in-Chief	Pia Raanani	Rabin Medical Center, Petah Tikva, Israel	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Associate Editor	Ulrike Nowak-Göttl	University Hospital Schleswig-Holstein, Kiel, Germany	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Vera Ulrike Bacher	Inselspital, Bern, Switzerland	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Caterine Bagot	Glasgow Royal Infirmary, Glasgow, UK	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Barbara Bain	St. Mary's Hospital, London, UK	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Gautam Borthakur	University of Texas, Houston, TX, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Jan A. Burger	The University of Texas, Houston, TX, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Noel Chan	McMaster University, Hamilton, ON, Canada	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Morton Coleman	New York Presbyterian Hospital, New York, NY, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Nicolas C.P. Cross	Salisbury District Hospital, Salisbury, UK	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Courtney D. DiNardo	The University of Texas, Houston, TX, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Francesco Di Raimondo	University of Catania, Catania, Italy	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Dan Douer	University of Southern California, Los Angeles, CA, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Robert Peter Gale	Los Angeles, CA, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Morie A. Gertz	Mayo Clinic College of Medicine, Rochester, MN, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Chaim Hershko	Shaare Zedek Medical Center, Jerusalem, Israel	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Elias Jabbour	The University of Texas, Houston, TX, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Tapan M. Kadia	MD Anderson Cancer Center, Houston, TX, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Hagop Kantarjian	MD Anderson Cancer Center, Houston, TX, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	C. Ola Landgren	Sylvester Comprehensive Cancer Center, University of Miami, Miami, FL, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Alison Moskowitz	Memorial Sloan Kettering Cancer Center, New York, NY, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Arnon Nagler	Chaim Sheba Medical Center, Tel Hashomer, Israel	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Guillermo J. Ruiz-Argüelles	Clínica Ruiz, Puebla, Mexico	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Deborah Rund	Hebrew University, Jerusalem, Israel	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Sam Schulman	McMaster Clinic, Hamilton, ON, Canada	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	John F. Seymour	University of Melbourne, Melbourne, VIC, Australia	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Nicholas Short	The University of Texas, Houston, TX, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	R.Campbell Tait	Royal Infirmary, Glasgow, UK	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Ayalew Tefferi	Mayo Clinic, Rochester, NY, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Arina J. ten Cate-Hoek	Maastricht University Medical Center, Maastricht, The Netherlands	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Srdan Verstovsek	The University of Texas, Houston, TX, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	Acta Haematologica	0001-5792	Editorial Board Members	Joachim Yahalom	Memorial Sloan-Kettering Cancer Center, New York, NY, USA	https://www.karger.com/Journal/EditorialBoard/223829	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editor-in-Chief	George L. Bakris	University of Chicago Medicine, Chicago, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Associate Editors	Rajiv Agarwal	Indiana University, Indianapolis, IN, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Associate Editors	Richard J. Glassock	University of California Los Angeles, Laguna Niguel, CA, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Associate Editors	Biff F. Palmer	University of Texas Southwestern Medical Center, Dallas, TX, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Associate Editors	Stuart M. Sprague	University of Chicago, Chicago, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Associate Editors	Matthew R. Weir	University of Maryland School of Medicine, Baltimore, MD, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Administrative Assistant	Barbara Brisky	University of Chicago Medicine, Chicago, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Phyllis August	Weill Cornell Medicine, New York, NY, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Atul Bali	University of Virginia, Farmville, VA, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Vinod K. Bansal	Loyola University, Maywood, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Enrico Benedetti	University of Illinois at Chicago, Chicago, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Peter Blake	London Health Science Center, London, ON, Canada	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Andrew Bomback	Columbia University College of Physicians and Surgeons, New York, NY, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Michel Burnier	University of Lausanne, Lausanne, Switzerland	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Alejandro R. Chade	University of Mississippi Medical Center, Jackson, MS, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Christopher Chan	University Health Network, University of Toronto, Toronto, ON, Canada	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	John Cockcroft	Wales Heart Research Institute, Cardiff, UK	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Mark E. Cooper	Monash University, Melbourne, VIC, Australia	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	John T. Daugirdas	University of Illinois at Chicago, Chicago, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Steven Fishbane	Donald and Barbara Zucker School of Medicine at Hofstra/Northwell, Great Neck, NY, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Agnes B. Fogo	Vanderbilt University Medical Center, Nashville, TN, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Barry I. Freedman	Wake Forest School of Medicine, Winston-Salem, NC, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Guillermo Garcia-Garcia	University of Guadalajara Health Sciences Center, Guadalajara, Mexico	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Ignacio Garcia-Gomez	Northwestern University, Chicago, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Mary Hammes	University of Chicago Medicine, Chicago, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Marion A. Hofmann Bowman	University of Michigan, Ann Arbor, MI, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Joachim H. Ix	University of California San Diego, San Diego, CA, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Richard Johnson	University of Colorado Denver, Aurora, CO, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Michelle A. Josephson	University of Chicago, Chicago, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Kamyar Kalantar-Zadeh	University of California Irvine, Orange, CA, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Jeffrey B. Kopp	NIDDK, NIH, Bethesda, MD, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Jay L. Koyner	University of Chicago, Chicago, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Elaine Ku	University of California San Francisco, San Francisco, CA, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	David Leehey	Loyola University, Maywood, IL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Sharon Moe	Indiana University, Indianapolis, IN, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Masaomi Nangaku	University of Tokyo, Tokyo, Japan	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Sankar D. Navaneethan	Baylor College of Medicine, Houston, TX, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Shivanand Nayak	Virinchi Hospital, Hyderabad, TS, India	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Lavinia A. Negrea	University Hospitals Cleveland Medical Center, Cleveland, OH, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Susanne B. Nicholas	University of California Los Angeles, Los Angeles, CA, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Mark D. Okusa	University of Virginia, Charlottesville, VA, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Vasilios Papademetriou	Georgetown University, Washington, DC, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Aldo J. Peixoto	Yale School of Medicine, New Haven, CT, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Vlado Perkovic	University of New South Wales, Sydney, NSW, Australia	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Mahboob Rahman	Case Western Reserve University, Cleveland, OH, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Giuseppe Remuzzi	Mario Negri Institute for Pharmacological Research, Bergamo, Italy	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Laszlo Rosivall	Semmelweis University, Budapest, Hungary	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Edward A. Ross	University of Central Florida, Orlando, FL, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Patrick Rossignol	University of Lorraine, INSERM, CHRU NANCY and FCRIN INI-CRCT, Nancy, France	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Michael R. Rudnick	University of Pennsylvania, Philadelphia, PA, USA	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
Karger	American Journal of Nephrology	0250-8095	Editorial Board	Gamal Saadi	Cairo University, Cairo, Egypt	https://www.karger.com/Journal/EditorialBoard/223979	2022-02-15
